파일명,cossim
C10100030004-0803516653193.png,0.40609046880646155
C10100030005-4543112943651.png,0.43014948625164207
C10100020002-L000002772127.png,0.2520413612079033
C10100020004-8809318290347.png,-0.11371244391038306
C10100030004-4904810101789.png,0.5112395156919352
C10100030001-L000003271730.png,-0.032728968501986234
C10100030003-8809407121132.png,0.30318954207814036
C10100020002-5054131051979.png,0.34269843691315505
C10100020002-8804275155203.png,0.46748017272819326
C10100030002-8809318321423.png,-0.6793156581747347
C10100030004-0090159311027.png,-0.3007747299635031
C10100030005-L000002749563.png,0.1102239729768554
C10100020004-L000002628657.png,0.0343416106916223
C10100030001-L000000553617.png,-0.48477029639102875
C10100020003-L000002673389.png,0.858970901482536
C10100020002-L000002563888.png,0.26765234116449094
C10100030002-8809318320891.png,-0.265197746185973
C10100020002-8804275175621.png,0.6669550967884672
C10100030004-4904810963172.png,0.3151103897576489
C10100020001-L000000561459.png,0.01440649177615451
C10100020002-8809058385587.png,0.31192758035996343
C10100020002-L000001464423.png,0.9063557892074766
C10100020002-8809282306372.png,0.7241786941359495
C10100030002-8804097649164.png,0.24602135957919166
C10100020004-8809557510107.png,0.6748494166715109
C10100020002-L000000994041.png,-0.414487803480646
C10100020002-5054131052723.png,0.11402155459089379
C10100020001-8804268006284.png,0.3223195179100297
C10100020002-5054131052907.png,-0.028647170324156642
C10100030004-L000000537481.png,-0.16864017493022512
C10100020002-L000000545760.png,-0.35631260128474446
C10100020004-L000000528087.png,0.14291761747075374
C10100030005-8804097649157.png,-0.29335833098957687
C10100030005-4543112786043.png,0.2026022862367912
C10100030004-4904810824725.png,0.6380225783689503
C10100030002-8809398340376.png,0.05392464295923119
C10100030005-4549660153658.png,0.11828989076944539
C10100020002-L000001492617.png,0.4306092990682984
C10100030002-4904810970248.png,-0.0720880939464599
C10100020002-L000002356964.png,0.2761544410963037
C10100020004-8809445243308.png,0.21541171403775788
C10100030004-4904810801351.png,0.6276258112309656
C10100030002-8809482993204.png,0.43515647175722927
C10100020002-5054131052655.png,0.22529850456158534
C10100020002-L000000505451.png,0.12645214693788936
C10100020003-8806198738303.png,0.012942126916177353
C10100020002-8809121094675.png,0.762205903950638
C10100020001-8809482992313.png,0.472478225129088
C10100030005-L000002749619.png,-0.46804729855077454
C10100030005-0887961389210.png,0.4844144514495096
C10100020002-L000002760599.png,0.2901000021698654
C10100030001-8809519930622.png,0.03219959274036204
C10100030004-L000002672089.png,-0.022581647447973204
C10100020003-5050868096115.png,0.6315635351024497
C10100020004-L000002628671.png,-0.43191997645942787
C10100020001-L000000553610.png,0.1265359615189187
C10100030005-4549660105411.png,0.4076218454604157
C10100030005-L000002749588.png,-0.18385324365407793
C10100030002-8809285521437.png,0.27193657603976695
C10100020004-8809174678464.png,-0.12451421696458803
C10100030005-8809556744336.png,-0.0001029806553668782
C10100030005-0887961479577.png,0.019922214199767196
C10100030005-0886144245862.png,0.004361824084730812
C10100030002-8809482990319.png,0.20566953838215848
C10100030001-8801198120462.png,-0.09729034522007236
C10100030001-0630509487707.png,-0.013384652313358801
C10100030004-4904810459163.png,-0.23883914276892124
C10100020002-8809282304989.png,0.31422047099522465
C10100030004-L000000467943.png,-0.19381347331672882
C10100020002-5054131052860.png,0.0786743540037114
C10100020002-5054131042540.png,0.25283970939891537
C10100030002-8801198041026.png,0.5759643708722161
C10100020003-8809570710065.png,-0.3249654368690878
C10100030005-8803035844838.png,-0.17480545997813168
C10100030004-4006874014781.png,0.21804558032140645
C10100020002-L000002665564.png,0.45215976112570566
C10100030001-L000000467570.png,-0.2397605025212591
C10100030004-0661732785063.png,0.36575890820080886
C10100030004-4904810495574.png,-0.014973849967788585
C10100030003-8809215282742.png,0.37164863823812366
C10100030002-8809519930608.png,0.01149828000694278
C10100020002-0887961374827.png,0.28691557339650076
C10100030004-4904810894353.png,0.46259707657131105
C10100020004-L000000537920.png,0.09779542094743167
C10100020002-0778988535141.png,0.5885726387868557
C10100020002-L000002766883.png,0.36316636381433887
C10100030005-L000000528749.png,0.09138841948520739
C10100030001-8809174578788.png,0.3409182358790417
C10100020003-8809318327081.png,0.7571306460947558
C10100020002-L000002766884.png,0.5425432562356729
C10100020003-L000001737169.png,0.3736194880821972
C10100020003-8809571130428.png,0.37794378321564764
C10100030001-8809105870783.png,-0.0835576531025277
C10100030001-8801198121179.png,0.5676852718081039
C10100020001-L000000537897.png,0.5889742581809193
C10100030005-8809375612809.png,-0.4333624915175728
C10100030003-8809429990082.png,0.45958541055550395
C10100020001-L000002652413.png,0.2755511602362238
C10100020002-L000002657793.png,0.07330155317858435
C10100020002-L000000577412.png,0.225935592027707
C10100020001-L000000553578.png,-0.05971723877571061
C10100030005-4543112512383.png,0.3552992429028778
C10100020002-L000002766892.png,0.6040980439030097
C10100030001-8801198120981.png,0.16346977124550838
C10100020004-L000002669277.png,0.3813689750265785
C10100030004-8809245340139.png,0.3213735728991357
C10100030002-8801198170139.png,0.2657465502539337
C10100020002-L000000518830.png,0.3135966837961047
C10100030004-L000000467975.png,0.019443799467604984
C10100020003-8809571130336.png,-0.09043343038026723
C10100020002-0887961530933.png,0.40878334820381584
C10100020003-5037200061284.png,0.3036021575194538
C10100020002-8801198061703.png,0.38090146135556163
C10100030003-8809215282698.png,0.3822559948948446
C10100020001-L000002774217.png,0.4921832933535202
C10100030005-4904810894315.png,0.15919144763003326
C10100020002-L000002760553.png,0.5542356308137993
C10100020004-L000002628663.png,-0.3575708447935956
C10100030002-8807633153774.png,0.2760456718359095
C10100030003-0807648045727.png,0.0994310018587583
C10100030002-8809318320761.png,0.5867537774657485
C10100030004-4904810880387.png,0.208600960104896
C10100020001-L000000537901.png,0.5944863510839881
C10100020003-8809182325466.png,-0.17016583050450435
C10100020002-8809243729738.png,0.15636477246878852
C10100020002-8809556744978.png,-0.1280945845782928
C10100030005-0630996582091.png,0.11731527295673747
C10100030004-8809314830837.png,0.24520132182690973
C10100020002-5702015355438.png,0.2849267135596453
C10100020003-8809179255295.png,0.30691168894438875
C10100020002-L000002760570.png,0.6793614576196122
C10100020002-8809087957052.png,0.31370030886535644
C10100030002-L000000467826.png,0.755066121493849
C10100030002-8809318321294.png,-0.05896391013480934
C10100020002-L000001476610.png,0.7161546009361951
